id,name,short_name,city_name,lat,long,url
2192,AJEVIF Badminton 13,AB13,Paris,,,
2193,Arcy Bad,AB,Bois-d'Arcy,,,
2194,Ass. Amic. Sport. Sarcelles badminton,AASSB95,Sarcelles,,,
2195,Ass. Amicale Sport. Fresnes,AASF,Fresnes,,,
2196,As. A. et S. De Clery Saint Andre,AASC,Cléry-Saint-André,,,
2197,Avenir Amboise Badminton,AAB,Amboise,,,
2198,Association de Badminton de Corcoué sur Logne,A.B.C.L.44,Corcoué-sur-Logne,,,
2199,Auros Badminton Club,A.B.C,Auros,,,
2200,4ème Set Rognen,4SR,Rognes,,,
2201,S. Sport. De La Securite Sociale,4S,Rennes,,,
2202,Fédération Française de Badminton,,Saint-Ouen,,,
